winner,fight_duration_lastrnd,n_draw_x,n_loss_x,n_win_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,n_draw_y,n_loss_y,n_win_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_DQ,decision_method_Decision - Majority,decision_method_Decision - Split,decision_method_Decision - Unanimous,decision_method_KO/TKO,decision_method_Overturned,decision_method_Submission,decision_method_TKO - Doctor's Stoppage,time_format_3 Rnd (5-5-5),time_format_3 Rnd + OT (5-5-5-5),time_format_5 Rnd (5-5-5-5-5),weight_class_Catch Weight Bout,weight_class_Featherweight Bout,weight_class_Flyweight Bout,weight_class_Heavyweight Bout,weight_class_Light Heavyweight Bout,weight_class_Lightweight Bout,weight_class_Middleweight Bout,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title Bout,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title Bout,weight_class_UFC Bantamweight Title Bout,weight_class_UFC Featherweight Title Bout,weight_class_UFC Flyweight Title Bout,weight_class_UFC Heavyweight Title Bout,weight_class_UFC Interim Bantamweight Title Bout,weight_class_UFC Interim Featherweight Title Bout,weight_class_UFC Interim Heavyweight Title Bout,weight_class_UFC Interim Light Heavyweight Title Bout,weight_class_UFC Interim Lightweight Title Bout,weight_class_UFC Interim Middleweight Title Bout,weight_class_UFC Interim Welterweight Title Bout,weight_class_UFC Light Heavyweight Title Bout,weight_class_UFC Lightweight Title Bout,weight_class_UFC Middleweight Title Bout,weight_class_UFC Welterweight Title Bout,weight_class_UFC Women's Bantamweight Title Bout,weight_class_UFC Women's Featherweight Title Bout,weight_class_UFC Women's Flyweight Title Bout,weight_class_UFC Women's Strawweight Title Bout,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 12 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 13 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 15 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 16 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 17 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 19 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 25 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 5 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 7 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter China Featherweight Tournament Title Bout,weight_class_Ultimate Fighter China Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America Featherweight Tournament Title Bout,weight_class_Welterweight Bout,weight_class_Women's Bantamweight Bout,weight_class_Women's Featherweight Bout,weight_class_Women's Flyweight Bout,weight_class_Women's Strawweight Bout
1,3,0.0,4.0,15.0,68.0,3.9,0.58,6.26,0.54,0.0,2.98,0.57,0.39,0.0,6.0,13.0,73.0,3.56,0.43,2.67,0.43,0.4,1.25,0.45,0.27,0.7894736842105263,0.6842105263157895,-5.0,19.0,19.0,0.3294736842105263,0.161578947368421,31,33,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,2.0,10.0,76.0,2.69,0.41,1.79,0.55,0.0,2.83,0.66,0.5,0.0,9.0,21.0,79.0,2.99,0.25,1.22,0.43,0.0,0.0,0.33,0.0,0.8333333333333334,0.7,-3.0,12.0,30.0,0.1491666666666666,0.0406666666666666,32,33,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,4.0,18.0,69.0,2.87,0.56,4.62,0.51,0.6,1.73,0.8,0.38,0.0,5.0,12.0,69.0,2.83,0.57,2.82,0.34,0.1,0.55,0.79,0.31,0.8181818181818182,0.7058823529411765,0.0,22.0,17.0,0.2372727272727272,0.1717647058823529,31,38,-7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,4.0,13.0,75.0,4.15,0.52,3.06,0.45,0.1,1.51,0.76,0.4,0.0,4.0,9.0,76.0,5.34,0.37,2.79,0.6,1.7,2.61,0.0,0.18,0.7647058823529411,0.6923076923076923,-1.0,17.0,13.0,0.1858823529411764,0.3453846153846154,32,30,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.0,1.0,25.0,84.0,2.03,0.65,4.31,0.57,0.5,1.9,0.95,0.46,0.0,7.0,21.0,76.0,2.19,0.57,4.44,0.47,0.1,0.83,0.68,0.4,0.9615384615384616,0.75,8.0,26.0,28.0,0.185,0.1621428571428571,32,35,-3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,2.0,14.0,72.0,3.16,0.59,3.05,0.39,0.7,2.13,0.75,0.64,0.0,2.0,9.0,67.0,2.67,0.66,2.53,0.3,1.0,0.0,0.0,0.0,0.875,0.8181818181818182,5.0,16.0,11.0,0.234375,0.3209090909090908,24,30,-6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,0.0,9.0,76.0,2.0,0.49,5.07,0.48,0.0,0.0,0.8,0.0,1.0,4.0,12.0,76.0,2.49,0.49,2.33,0.48,1.5,1.65,0.57,0.21,1.0,0.7058823529411765,0.0,9.0,17.0,0.5633333333333334,0.2252941176470588,32,32,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,1.0,9.0,73.0,2.35,0.5,2.87,0.46,0.5,1.84,0.58,0.63,0.0,2.0,12.0,72.0,2.55,0.56,3.29,0.45,0.4,4.0,0.22,0.6,0.9,0.8571428571428571,1.0,10.0,14.0,0.337,0.2635714285714285,25,37,-12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0,6.0,23.0,67.0,2.23,0.65,1.38,0.38,0.6,1.95,0.86,0.39,0.0,5.0,28.0,65.0,2.52,0.63,3.46,0.33,0.6,1.53,0.65,0.31,0.7931034482758621,0.8484848484848485,2.0,29.0,33.0,0.0682758620689655,0.123030303030303,34,35,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0,4.0,10.0,76.0,2.95,0.56,2.95,0.51,1.2,1.85,1.0,0.33,0.0,0.0,10.0,78.0,3.05,0.32,3.72,0.46,0.0,0.0,0.75,0.0,0.7142857142857143,1.0,-2.0,14.0,10.0,0.2964285714285714,0.372,30,31,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,3.0,14.0,83.0,1.97,0.48,2.15,0.37,0.5,0.0,0.71,0.0,0.0,6.0,21.0,77.0,3.09,0.58,4.76,0.48,0.1,0.33,0.8,0.55,0.8235294117647058,0.7777777777777778,6.0,17.0,27.0,0.1558823529411764,0.1799999999999999,33,35,-2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,9.0,28.0,72.0,2.01,0.63,1.82,0.43,1.0,2.49,0.61,0.25,0.0,5.0,17.0,73.0,2.45,0.59,2.7,0.36,1.1,0.68,0.64,0.25,0.7567567567567568,0.7727272727272727,-1.0,37.0,22.0,0.0762162162162162,0.1727272727272727,42,29,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,9.0,16.0,68.0,3.57,0.51,3.18,0.5,1.5,2.14,0.56,0.37,0.0,2.0,7.0,75.0,2.74,0.52,3.7,0.45,1.0,1.25,0.47,0.31,0.64,0.7777777777777778,-7.0,25.0,9.0,0.1871999999999999,0.5222222222222223,36,26,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,5.0,12.0,67.0,4.62,0.51,3.38,0.31,0.3,0.33,0.37,1.0,0.0,2.0,10.0,62.0,4.95,0.68,6.49,0.49,0.9,2.59,0.4,0.33,0.7058823529411765,0.8333333333333334,5.0,17.0,12.0,0.2164705882352941,0.6158333333333333,25,29,-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0.0,5.0,7.0,69.0,3.56,0.49,3.1,0.42,0.5,1.33,0.66,0.38,0.0,3.0,6.0,66.0,7.22,0.58,5.4,0.44,0.3,0.0,0.83,0.0,0.5833333333333334,0.6666666666666666,3.0,12.0,9.0,0.3,0.6333333333333333,32,30,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,2.0,12.0,71.0,3.07,0.61,4.15,0.49,1.0,2.73,0.54,0.34,0.0,2.0,17.0,73.0,4.22,0.54,3.78,0.36,0.0,0.25,0.86,0.5,0.8571428571428571,0.8947368421052632,-2.0,14.0,19.0,0.3678571428571429,0.1989473684210526,28,31,-3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,5.0,16.0,81.0,2.58,0.55,4.16,0.54,1.1,1.27,0.48,0.43,0.0,4.0,12.0,74.0,3.22,0.62,3.2,0.42,0.0,1.95,0.83,0.5,0.7619047619047619,0.75,7.0,21.0,16.0,0.2504761904761904,0.2,27,29,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,7.0,14.0,72.0,5.0,0.44,5.65,0.48,0.3,0.26,0.47,0.33,0.0,3.0,12.0,78.0,2.42,0.55,3.41,0.47,0.6,0.95,0.71,0.46,0.6666666666666666,0.8,-6.0,21.0,15.0,0.2833333333333333,0.2673333333333333,30,29,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1.0,3.0,13.0,72.0,3.69,0.66,5.53,0.46,0.4,1.16,0.76,0.54,0.0,5.0,15.0,72.0,3.77,0.6,4.25,0.39,0.6,0.81,0.75,0.41,0.7647058823529411,0.75,0.0,17.0,20.0,0.3488235294117647,0.2425,30,32,-2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,6.0,15.0,75.0,3.83,0.54,3.32,0.39,0.0,0.26,0.61,0.5,0.0,8.0,20.0,70.0,5.23,0.56,2.7,0.26,0.5,1.0,0.8,0.2,0.7142857142857143,0.7142857142857143,5.0,21.0,28.0,0.1580952380952381,0.1142857142857143,31,34,-3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.0,13.0,24.0,69.0,3.51,0.7,3.41,0.29,0.1,0.28,0.86,0.28,0.0,3.0,13.0,68.0,4.2,0.55,3.63,0.37,0.0,0.0,0.45,0.0,0.631578947368421,0.8125,1.0,38.0,16.0,0.0923684210526315,0.226875,35,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,1.0,11.0,63.0,4.22,0.64,6.85,0.4,0.0,0.25,0.66,0.5,0.0,7.0,10.0,64.0,5.3,0.65,5.88,0.5,0.1,0.39,0.73,0.36,0.9166666666666666,0.5882352941176471,-1.0,12.0,17.0,0.5708333333333333,0.3517647058823529,30,34,-4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.0,8.0,19.0,71.0,2.66,0.59,2.88,0.45,1.0,1.63,0.47,0.32,0.0,4.0,20.0,72.0,6.36,0.57,5.12,0.41,0.0,0.47,0.77,0.33,0.7037037037037037,0.8333333333333334,-1.0,27.0,24.0,0.1437037037037037,0.2133333333333333,37,31,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,2.0,6.0,79.0,2.79,0.58,4.71,0.45,0.0,0.0,1.0,0.0,0.0,4.0,11.0,74.0,2.44,0.54,2.94,0.44,0.0,1.38,0.65,0.44,0.75,0.7333333333333333,5.0,8.0,15.0,0.58875,0.196,28,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,5.0,13.0,64.0,5.58,0.57,5.57,0.39,0.0,0.11,0.83,0.14,0.0,3.0,11.0,66.0,3.61,0.63,5.25,0.41,0.6,0.19,0.63,0.33,0.7222222222222222,0.7857142857142857,-2.0,18.0,14.0,0.3094444444444444,0.4178571428571428,34,26,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.0,3.0,10.0,75.0,3.54,0.51,4.09,0.48,0.0,0.0,0.42,0.0,0.0,3.0,18.0,73.0,3.93,0.55,3.09,0.38,0.2,1.07,0.75,0.62,0.7692307692307693,0.8571428571428571,2.0,13.0,21.0,0.3146153846153846,0.1566666666666666,26,33,-7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,3.0,18.0,71.0,1.95,0.66,4.85,0.5,0.8,1.91,0.51,0.29,0.0,4.0,18.0,65.0,6.17,0.57,5.29,0.42,1.1,0.92,0.81,0.21,0.8571428571428571,0.8181818181818182,6.0,21.0,22.0,0.269047619047619,0.2904545454545454,30,33,-3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,4.0,22.0,68.0,3.88,0.61,4.1,0.4,0.0,0.7,0.95,0.23,0.0,1.0,13.0,67.0,3.42,0.66,5.76,0.45,0.3,1.54,0.85,0.46,0.8461538461538461,0.9285714285714286,1.0,26.0,14.0,0.1576923076923077,0.4328571428571428,30,26,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,3.0,13.0,76.0,2.83,0.59,2.86,0.46,0.0,2.26,0.83,0.38,0.0,4.0,10.0,75.0,2.82,0.44,3.21,0.54,0.2,3.03,0.8,0.39,0.8125,0.7142857142857143,1.0,16.0,14.0,0.17875,0.2435714285714285,27,29,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,2.0,15.0,64.0,2.73,0.65,3.82,0.44,0.2,2.16,0.9,0.35,1.0,6.0,22.0,67.0,3.63,0.58,3.41,0.38,0.6,0.3,0.66,0.16,0.8823529411764706,0.7586206896551724,-3.0,17.0,29.0,0.2364705882352941,0.1382758620689655,32,31,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0,0.0,3.0,74.0,6.01,0.6,2.72,0.26,4.3,0.0,0.4,0.0,0.0,1.0,3.0,73.0,2.72,0.73,6.01,0.39,0.0,6.44,0.0,0.6,1.0,0.75,1.0,3.0,4.0,2.34,1.5025,28,23,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,0.0,3.0,26.0,76.0,3.75,0.63,5.81,0.45,1.4,0.56,0.75,0.42,0.0,13.0,36.0,73.0,4.23,0.53,4.34,0.46,1.3,1.21,0.73,0.36,0.896551724137931,0.7346938775510204,3.0,29.0,49.0,0.2486206896551724,0.1151020408163265,35,36,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0,3.0,18.0,66.0,2.16,0.62,3.02,0.49,0.4,1.94,0.77,0.51,0.0,7.0,14.0,66.0,3.36,0.6,3.51,0.36,0.7,0.51,0.56,0.5,0.8571428571428571,0.6666666666666666,0.0,21.0,21.0,0.1628571428571428,0.2004761904761904,31,33,-2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0,5.0,14.0,66.0,3.61,0.59,2.65,0.35,0.0,0.86,0.83,0.33,0.0,8.0,22.0,73.0,7.14,0.52,6.68,0.46,0.0,1.18,0.72,0.45,0.7368421052631579,0.7333333333333333,-7.0,19.0,30.0,0.1394736842105263,0.2226666666666666,35,30,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,8.0,19.0,70.0,4.02,0.38,1.16,0.42,0.9,0.93,0.33,0.3,0.0,4.0,10.0,65.0,3.9,0.45,3.21,0.57,0.2,0.83,0.52,0.33,0.7037037037037037,0.7142857142857143,5.0,27.0,14.0,0.0762962962962962,0.2435714285714285,38,37,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,9.0,23.0,70.0,2.93,0.54,3.73,0.44,0.6,0.75,0.55,0.46,1.0,4.0,17.0,75.0,2.58,0.61,2.4,0.41,0.4,1.1,0.86,0.25,0.71875,0.7727272727272727,-5.0,32.0,22.0,0.1353125,0.1272727272727272,29,39,-10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.0,3.0,7.0,69.0,3.89,0.57,3.32,0.46,0.0,0.61,0.58,0.18,0.0,1.0,9.0,72.0,2.67,0.51,1.4,0.33,1.0,1.0,0.83,0.33,0.7,0.9,-3.0,10.0,10.0,0.3319999999999999,0.24,31,27,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0.0,2.0,6.0,72.0,3.97,0.57,1.8,0.25,0.0,1.0,0.87,0.4,1.0,6.0,27.0,74.0,1.7,0.6,2.83,0.42,0.0,0.5,0.64,0.16,0.75,0.7941176470588235,-2.0,8.0,34.0,0.225,0.083235294117647,27,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,5.0,13.0,70.0,3.0,0.66,3.0,0.46,0.2,0.68,0.4,0.6,0.0,8.0,17.0,71.0,2.73,0.49,3.05,0.4,0.4,2.74,0.5,0.42,0.7222222222222222,0.68,-1.0,18.0,25.0,0.1777777777777777,0.1379999999999999,33,29,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0,4.0,15.0,72.0,2.77,0.5,1.6,0.47,1.5,3.39,0.57,0.34,1.0,3.0,18.0,68.0,2.53,0.53,2.53,0.31,1.5,4.55,0.33,0.5,0.7894736842105263,0.8181818181818182,4.0,19.0,22.0,0.1631578947368421,0.1831818181818181,31,27,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
